Distance Matrix (rows/cols: 0=depot, 1..n=customers):
           0      1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99    100
Best neighbor after moving customer 16: penalized cost = 1639.56, f2 = 37783.03, total_cost = 1639.56
alpha: 10.07, beta: 0.10, gamma: 10.07
Iter 387: Move customer 47 from route 9 to route 2, F2: 38525.81, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 38525.81, total_cost = 1614.18
alpha: 10.13, beta: 0.10, gamma: 10.13
Iter 388: Move customer 47 from route 9 to route 10, F2: 38630.07, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 38630.07, total_cost = 1598.84
alpha: 10.19, beta: 0.10, gamma: 10.19
Iter 389: Move customer 47 from route 9 to route 1, F2: 38854.90, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 38854.90, total_cost = 1601.48
alpha: 10.25, beta: 0.10, gamma: 10.25
Iter 390: Move customer 16 from route 7 to route 6, F2: 38700.49, Cost: 1593.67
Best neighbor after moving customer 16: penalized cost = 1593.67, f2 = 38700.49, total_cost = 1593.67
alpha: 10.31, beta: 0.10, gamma: 10.31
Iter 391: Move customer 47 from route 9 to route 8, F2: 39323.60, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 39323.60, total_cost = 1621.80
alpha: 10.37, beta: 0.10, gamma: 10.37
Iter 392: Move customer 27 from route 8 to route 9, F2: 39646.12, Cost: 1634.96
Best neighbor after moving customer 27: penalized cost = 1634.96, f2 = 39646.12, total_cost = 1634.96
alpha: 10.43, beta: 0.10, gamma: 10.43
Iter 393: Move customer 27 from route 8 to route 9, F2: 39874.18, Cost: 1634.96
Best neighbor after moving customer 27: penalized cost = 1634.96, f2 = 39874.18, total_cost = 1634.96
alpha: 10.50, beta: 0.10, gamma: 10.50
Iter 394: Move customer 27 from route 8 to route 9, F2: 40103.62, Cost: 1634.96
Best neighbor after moving customer 27: penalized cost = 1634.96, f2 = 40103.62, total_cost = 1634.96
alpha: 10.56, beta: 0.09, gamma: 10.56
Iter 395: Move customer 5 from route 6 to route 7, F2: 40332.31, Cost: 1604.46
Best neighbor after moving customer 5: penalized cost = 1604.46, f2 = 40332.31, total_cost = 1604.46
alpha: 10.62, beta: 0.09, gamma: 10.62
Iter 396: Move customer 27 from route 8 to route 9, F2: 40566.63, Cost: 1634.96
Best neighbor after moving customer 27: penalized cost = 1634.96, f2 = 40566.63, total_cost = 1634.96
alpha: 10.69, beta: 0.09, gamma: 10.69
Iter 397: Move customer 27 from route 8 to route 9, F2: 40800.22, Cost: 1634.96
Best neighbor after moving customer 27: penalized cost = 1634.96, f2 = 40800.22, total_cost = 1634.96
alpha: 10.75, beta: 0.09, gamma: 10.75
Iter 398: Move customer 27 from route 8 to route 9, F2: 41035.21, Cost: 1634.96
Best neighbor after moving customer 27: penalized cost = 1634.96, f2 = 41035.21, total_cost = 1634.96
alpha: 10.81, beta: 0.09, gamma: 10.81
Iter 399: Move customer 7 from route 6 to route 7, F2: 41024.95, Cost: 1636.58
Best neighbor after moving customer 7: penalized cost = 1636.58, f2 = 41024.95, total_cost = 1636.58
alpha: 10.88, beta: 0.09, gamma: 10.88
Iter 400: Move customer 27 from route 8 to route 9, F2: 41509.43, Cost: 1634.96
Best neighbor after moving customer 27: penalized cost = 1634.96, f2 = 41509.43, total_cost = 1634.96
alpha: 10.94, beta: 0.09, gamma: 10.94
Iter 401: Move customer 47 from route 9 to route 2, F2: 41750.26, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 41750.26, total_cost = 1614.18
alpha: 11.01, beta: 0.09, gamma: 11.01
Iter 402: Move customer 47 from route 9 to route 10, F2: 41864.97, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 41864.97, total_cost = 1598.84
alpha: 11.08, beta: 0.09, gamma: 11.08
Iter 403: Move customer 47 from route 9 to route 1, F2: 42109.21, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 42109.21, total_cost = 1601.48
alpha: 11.14, beta: 0.09, gamma: 11.14
Iter 404: Move customer 8 from route 6 to route 7, F2: 42214.35, Cost: 1630.06
Best neighbor after moving customer 8: penalized cost = 1630.06, f2 = 42214.35, total_cost = 1630.06
alpha: 11.21, beta: 0.09, gamma: 11.21
Iter 405: Move customer 47 from route 9 to route 8, F2: 42617.08, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 42617.08, total_cost = 1621.80
alpha: 11.28, beta: 0.09, gamma: 11.28
Iter 406: Move customer 47 from route 9 to route 2, F2: 42968.88, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 42968.88, total_cost = 1614.18
alpha: 11.34, beta: 0.09, gamma: 11.34
Iter 407: Move customer 47 from route 9 to route 10, F2: 43087.54, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 43087.54, total_cost = 1598.84
alpha: 11.41, beta: 0.09, gamma: 11.41
Iter 408: Move customer 47 from route 9 to route 1, F2: 43339.11, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 43339.11, total_cost = 1601.48
alpha: 11.48, beta: 0.09, gamma: 11.48
Iter 409: Move customer 47 from route 9 to route 8, F2: 43609.85, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 43609.85, total_cost = 1621.80
alpha: 11.55, beta: 0.09, gamma: 11.55
Iter 410: Move customer 27 from route 8 to route 9, F2: 43967.54, Cost: 1634.96
Best neighbor after moving customer 27: penalized cost = 1634.96, f2 = 43967.54, total_cost = 1634.96
alpha: 11.62, beta: 0.09, gamma: 11.62
Iter 411: Move customer 47 from route 9 to route 2, F2: 44224.50, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 44224.50, total_cost = 1614.18
alpha: 11.69, beta: 0.09, gamma: 11.69
Iter 412: Move customer 47 from route 9 to route 10, F2: 44347.23, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 44347.23, total_cost = 1598.84
alpha: 11.76, beta: 0.09, gamma: 11.76
Iter 413: Move customer 47 from route 9 to route 1, F2: 44606.36, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 44606.36, total_cost = 1601.48
alpha: 11.83, beta: 0.08, gamma: 11.83
Iter 414: Move customer 47 from route 9 to route 8, F2: 44884.70, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 44884.70, total_cost = 1621.80
alpha: 11.90, beta: 0.08, gamma: 11.90
Iter 415: Move customer 44 from route 10 to route 1, F2: 44402.63, Cost: 1599.32
Best neighbor after moving customer 44: penalized cost = 1599.32, f2 = 44402.63, total_cost = 1599.32
alpha: 11.97, beta: 0.08, gamma: 11.97
Iter 416: Move customer 7 from route 6 to route 7, F2: 45241.32, Cost: 1636.58
Best neighbor after moving customer 7: penalized cost = 1636.58, f2 = 45241.32, total_cost = 1636.58
alpha: 12.04, beta: 0.08, gamma: 12.04
Iter 417: Move customer 22 from route 8 to route 1, F2: 45634.83, Cost: 1613.12
Best neighbor after moving customer 22: penalized cost = 1613.12, f2 = 45634.83, total_cost = 1613.12
alpha: 12.12, beta: 0.08, gamma: 12.12
Iter 418: Move customer 5 from route 6 to route 7, F2: 46044.76, Cost: 1604.46
Best neighbor after moving customer 5: penalized cost = 1604.46, f2 = 46044.76, total_cost = 1604.46
alpha: 12.19, beta: 0.08, gamma: 12.19
Iter 419: Move customer 47 from route 9 to route 2, F2: 46313.26, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 46313.26, total_cost = 1614.18
alpha: 12.26, beta: 0.08, gamma: 12.26
Iter 420: Move customer 47 from route 9 to route 10, F2: 46442.76, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 46442.76, total_cost = 1598.84
alpha: 12.34, beta: 0.08, gamma: 12.34
Iter 421: Move customer 8 from route 6 to route 7, F2: 46558.74, Cost: 1630.06
Best neighbor after moving customer 8: penalized cost = 1630.06, f2 = 46558.74, total_cost = 1630.06
alpha: 12.41, beta: 0.08, gamma: 12.41
Iter 422: Move customer 47 from route 9 to route 1, F2: 46985.14, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 46985.14, total_cost = 1601.48
alpha: 12.48, beta: 0.08, gamma: 12.48
Iter 423: Move customer 47 from route 9 to route 8, F2: 47277.76, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 47277.76, total_cost = 1621.80
alpha: 12.56, beta: 0.08, gamma: 12.56
Iter 424: Move customer 47 from route 9 to route 10, F2: 47528.74, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 47528.74, total_cost = 1598.84
alpha: 12.63, beta: 0.08, gamma: 12.63
Iter 425: Move customer 47 from route 9 to route 2, F2: 47946.76, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 47946.76, total_cost = 1614.18
alpha: 12.71, beta: 0.08, gamma: 12.71
Iter 426: Move customer 47 from route 9 to route 1, F2: 48084.19, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 48084.19, total_cost = 1601.48
alpha: 12.79, beta: 0.08, gamma: 12.79
Iter 427: Move customer 47 from route 9 to route 8, F2: 48383.41, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 48383.41, total_cost = 1621.80
alpha: 12.86, beta: 0.08, gamma: 12.86
Iter 428: Move customer 47 from route 9 to route 10, F2: 48641.02, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 48641.02, total_cost = 1598.84
alpha: 12.94, beta: 0.08, gamma: 12.94
Iter 429: Move customer 7 from route 6 to route 7, F2: 48767.67, Cost: 1636.58
Best neighbor after moving customer 7: penalized cost = 1636.58, f2 = 48767.67, total_cost = 1636.58
alpha: 13.02, beta: 0.08, gamma: 13.02
Iter 430: Move customer 50 from route 9 to route 10, F2: 49213.35, Cost: 1604.97
Best neighbor after moving customer 50: penalized cost = 1604.97, f2 = 49213.35, total_cost = 1604.97
alpha: 13.10, beta: 0.08, gamma: 13.10
Iter 431: Move customer 50 from route 9 to route 1, F2: 49499.97, Cost: 1605.94
Best neighbor after moving customer 50: penalized cost = 1605.94, f2 = 49499.97, total_cost = 1605.94
alpha: 13.17, beta: 0.08, gamma: 13.17
Iter 432: Move customer 52 from route 9 to route 10, F2: 49784.90, Cost: 1603.50
Best neighbor after moving customer 52: penalized cost = 1603.50, f2 = 49784.90, total_cost = 1603.50
alpha: 13.25, beta: 0.08, gamma: 13.25
Iter 433: Move customer 52 from route 9 to route 1, F2: 50075.72, Cost: 1605.24
Best neighbor after moving customer 52: penalized cost = 1605.24, f2 = 50075.72, total_cost = 1605.24
alpha: 13.33, beta: 0.08, gamma: 13.33
Iter 434: Move customer 21 from route 8 to route 1, F2: 50427.38, Cost: 1610.75
Best neighbor after moving customer 21: penalized cost = 1610.75, f2 = 50427.38, total_cost = 1610.75
alpha: 13.41, beta: 0.07, gamma: 13.41
Iter 435: Move customer 27 from route 8 to route 9, F2: 50796.36, Cost: 1634.96
Best neighbor after moving customer 27: penalized cost = 1634.96, f2 = 50796.36, total_cost = 1634.96
alpha: 13.49, beta: 0.07, gamma: 13.49
Iter 436: Move customer 5 from route 6 to route 7, F2: 51097.10, Cost: 1604.46
Best neighbor after moving customer 5: penalized cost = 1604.46, f2 = 51097.10, total_cost = 1604.46
alpha: 13.57, beta: 0.07, gamma: 13.57
Iter 437: Move customer 8 from route 6 to route 7, F2: 51071.52, Cost: 1630.06
Best neighbor after moving customer 8: penalized cost = 1630.06, f2 = 51071.52, total_cost = 1630.06
alpha: 13.66, beta: 0.07, gamma: 13.66
Iter 438: Move customer 47 from route 9 to route 2, F2: 51693.71, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 51693.71, total_cost = 1614.18
alpha: 13.74, beta: 0.07, gamma: 13.74
Iter 439: Move customer 47 from route 9 to route 1, F2: 51843.28, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 51843.28, total_cost = 1601.48
alpha: 13.82, beta: 0.07, gamma: 13.82
Iter 440: Move customer 47 from route 9 to route 8, F2: 52165.05, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 52165.05, total_cost = 1621.80
alpha: 13.90, beta: 0.07, gamma: 13.90
Iter 441: Move customer 44 from route 10 to route 1, F2: 51605.64, Cost: 1599.32
Best neighbor after moving customer 44: penalized cost = 1599.32, f2 = 51605.64, total_cost = 1599.32
alpha: 13.99, beta: 0.07, gamma: 13.99
Iter 442: Move customer 28 from route 7 to route 8, F2: 51768.60, Cost: 1602.32
Best neighbor after moving customer 28: penalized cost = 1602.32, f2 = 51768.60, total_cost = 1602.32
alpha: 14.07, beta: 0.07, gamma: 14.07
Iter 443: Move customer 7 from route 6 to route 7, F2: 52884.85, Cost: 1636.58
Best neighbor after moving customer 7: penalized cost = 1636.58, f2 = 52884.85, total_cost = 1636.58
alpha: 14.15, beta: 0.07, gamma: 14.15
Iter 444: Move customer 47 from route 9 to route 10, F2: 53366.09, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 53366.09, total_cost = 1598.84
alpha: 14.24, beta: 0.07, gamma: 14.24
Iter 445: Move customer 47 from route 9 to route 2, F2: 53835.29, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 53835.29, total_cost = 1614.18
alpha: 14.33, beta: 0.07, gamma: 14.33
Iter 446: Move customer 47 from route 9 to route 1, F2: 53991.80, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 53991.80, total_cost = 1601.48
alpha: 14.41, beta: 0.07, gamma: 14.41
Iter 447: Move customer 47 from route 9 to route 8, F2: 54326.46, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 54326.46, total_cost = 1621.80
alpha: 14.50, beta: 0.07, gamma: 14.50
Iter 448: Move customer 47 from route 9 to route 10, F2: 54619.73, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 54619.73, total_cost = 1598.84
alpha: 14.58, beta: 0.07, gamma: 14.58
Iter 449: Move customer 5 from route 6 to route 7, F2: 55099.61, Cost: 1604.46
Best neighbor after moving customer 5: penalized cost = 1604.46, f2 = 55099.61, total_cost = 1604.46
alpha: 14.67, beta: 0.07, gamma: 14.67
Iter 450: Move customer 47 from route 9 to route 2, F2: 55420.84, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 55420.84, total_cost = 1614.18
alpha: 14.76, beta: 0.07, gamma: 14.76
Iter 451: Move customer 47 from route 9 to route 1, F2: 55582.49, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 55582.49, total_cost = 1601.48
alpha: 14.85, beta: 0.07, gamma: 14.85
Iter 452: Move customer 8 from route 6 to route 7, F2: 55713.09, Cost: 1630.06
Best neighbor after moving customer 8: penalized cost = 1630.06, f2 = 55713.09, total_cost = 1630.06
alpha: 14.94, beta: 0.07, gamma: 14.94
Iter 453: Move customer 47 from route 9 to route 8, F2: 56252.52, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 56252.52, total_cost = 1621.80
alpha: 15.03, beta: 0.07, gamma: 15.03
Iter 454: Move customer 47 from route 9 to route 10, F2: 56557.35, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 56557.35, total_cost = 1598.84
alpha: 15.12, beta: 0.07, gamma: 15.12
Iter 455: Move customer 7 from route 6 to route 7, F2: 56698.96, Cost: 1636.58
Best neighbor after moving customer 7: penalized cost = 1636.58, f2 = 56698.96, total_cost = 1636.58
alpha: 15.21, beta: 0.07, gamma: 15.21
Iter 456: Move customer 27 from route 8 to route 9, F2: 57376.87, Cost: 1634.96
Best neighbor after moving customer 27: penalized cost = 1634.96, f2 = 57376.87, total_cost = 1634.96
alpha: 15.30, beta: 0.07, gamma: 15.30
Iter 457: Move customer 47 from route 9 to route 2, F2: 57721.80, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 57721.80, total_cost = 1614.18
alpha: 15.39, beta: 0.06, gamma: 15.39
Iter 458: Move customer 47 from route 9 to route 1, F2: 57890.91, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 57890.91, total_cost = 1601.48
alpha: 15.48, beta: 0.06, gamma: 15.48
Iter 459: Move customer 47 from route 9 to route 8, F2: 58248.96, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 58248.96, total_cost = 1621.80
alpha: 15.58, beta: 0.06, gamma: 15.58
Iter 460: Move customer 47 from route 9 to route 10, F2: 58565.77, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 58565.77, total_cost = 1598.84
alpha: 15.67, beta: 0.06, gamma: 15.67
Iter 461: Move customer 47 from route 9 to route 2, F2: 59080.56, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 59080.56, total_cost = 1614.18
alpha: 15.76, beta: 0.06, gamma: 15.76
Iter 462: Move customer 47 from route 9 to route 1, F2: 59254.06, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 59254.06, total_cost = 1601.48
alpha: 15.86, beta: 0.06, gamma: 15.86
Iter 463: Move customer 44 from route 10 to route 1, F2: 58639.44, Cost: 1599.32
Best neighbor after moving customer 44: penalized cost = 1599.32, f2 = 58639.44, total_cost = 1599.32
alpha: 15.95, beta: 0.06, gamma: 15.95
Iter 464: Move customer 22 from route 8 to route 1, F2: 59927.01, Cost: 1613.12
Best neighbor after moving customer 22: penalized cost = 1613.12, f2 = 59927.01, total_cost = 1613.12
alpha: 16.05, beta: 0.06, gamma: 16.05
Iter 465: Move customer 8 from route 6 to route 7, F2: 60086.82, Cost: 1630.06
Best neighbor after moving customer 8: penalized cost = 1630.06, f2 = 60086.82, total_cost = 1630.06
alpha: 16.15, beta: 0.06, gamma: 16.15
Iter 466: Move customer 47 from route 9 to route 8, F2: 60670.54, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 60670.54, total_cost = 1621.80
alpha: 16.24, beta: 0.06, gamma: 16.24
Iter 467: Move customer 7 from route 6 to route 7, F2: 60796.93, Cost: 1636.58
Best neighbor after moving customer 7: penalized cost = 1636.58, f2 = 60796.93, total_cost = 1636.58
alpha: 16.34, beta: 0.06, gamma: 16.34
Iter 468: Move customer 47 from route 9 to route 10, F2: 61358.30, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 61358.30, total_cost = 1598.84
alpha: 16.44, beta: 0.06, gamma: 16.44
Iter 469: Move customer 27 from route 8 to route 9, F2: 61884.76, Cost: 1634.96
Best neighbor after moving customer 27: penalized cost = 1634.96, f2 = 61884.76, total_cost = 1634.96
alpha: 16.54, beta: 0.06, gamma: 16.54
Iter 470: Move customer 47 from route 9 to route 2, F2: 62259.27, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 62259.27, total_cost = 1614.18
alpha: 16.64, beta: 0.06, gamma: 16.64
Iter 471: Move customer 47 from route 9 to route 1, F2: 62443.07, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 62443.07, total_cost = 1601.48
